,TM_league_country,TM_league_name,TM_league_id,season,TM_team_name,TM_team_id,TM_team_season_link
8,England,premier-league,GB1,2015,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2015
9,England,premier-league,GB1,2015,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2015
10,England,premier-league,GB1,2015,leicester-city,1003,/leicester-city/startseite/verein/1003/saison_id/2015
11,England,premier-league,GB1,2015,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2015
12,England,premier-league,GB1,2015,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2015
13,England,premier-league,GB1,2015,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2015
14,England,premier-league,GB1,2015,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2015
15,England,premier-league,GB1,2015,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2015
16,England,premier-league,GB1,2015,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2015
17,England,premier-league,GB1,2015,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2015
18,England,premier-league,GB1,2015,aston-villa,405,/aston-villa/startseite/verein/405/saison_id/2015
19,England,premier-league,GB1,2015,fc-watford,1010,/fc-watford/startseite/verein/1010/saison_id/2015
0,England,premier-league,GB1,2016,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2016
1,England,premier-league,GB1,2016,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2016
2,England,premier-league,GB1,2016,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2016
3,England,premier-league,GB1,2016,leicester-city,1003,/leicester-city/startseite/verein/1003/saison_id/2016
4,England,premier-league,GB1,2016,afc-sunderland,289,/afc-sunderland/startseite/verein/289/saison_id/2016
5,England,premier-league,GB1,2016,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2016
6,England,premier-league,GB1,2016,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2016
7,England,premier-league,GB1,2016,fc-middlesbrough,641,/fc-middlesbrough/startseite/verein/641/saison_id/2016
8,England,premier-league,GB1,2016,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2016
9,England,premier-league,GB1,2016,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2016
10,England,premier-league,GB1,2016,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2016
11,England,premier-league,GB1,2016,hull-city,3008,/hull-city/startseite/verein/3008/saison_id/2016
12,England,premier-league,GB1,2016,afc-bournemouth,989,/afc-bournemouth/startseite/verein/989/saison_id/2016
13,England,premier-league,GB1,2016,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2016
14,England,premier-league,GB1,2016,fc-watford,1010,/fc-watford/startseite/verein/1010/saison_id/2016
15,England,premier-league,GB1,2016,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2016
16,England,premier-league,GB1,2016,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2016
17,England,premier-league,GB1,2016,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2016
18,England,premier-league,GB1,2016,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2016
19,England,premier-league,GB1,2016,fc-burnley,1132,/fc-burnley/startseite/verein/1132/saison_id/2016
0,England,premier-league,GB1,2017,afc-bournemouth,989,/afc-bournemouth/startseite/verein/989/saison_id/2017
1,England,premier-league,GB1,2017,west-bromwich-albion,984,/west-bromwich-albion/startseite/verein/984/saison_id/2017
2,England,premier-league,GB1,2017,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2017
3,England,premier-league,GB1,2017,fc-watford,1010,/fc-watford/startseite/verein/1010/saison_id/2017
4,England,premier-league,GB1,2017,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2017
5,England,premier-league,GB1,2017,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2017
6,England,premier-league,GB1,2017,fc-burnley,1132,/fc-burnley/startseite/verein/1132/saison_id/2017
7,England,premier-league,GB1,2017,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2017
8,England,premier-league,GB1,2017,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2017
9,England,premier-league,GB1,2017,swansea-city,2288,/swansea-city/startseite/verein/2288/saison_id/2017
10,England,premier-league,GB1,2017,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2017
11,England,premier-league,GB1,2017,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2017
12,England,premier-league,GB1,2017,huddersfield-town,1110,/huddersfield-town/startseite/verein/1110/saison_id/2017
13,England,premier-league,GB1,2017,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2017
14,England,premier-league,GB1,2017,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2017
15,England,premier-league,GB1,2017,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2017
16,England,premier-league,GB1,2017,brighton-amp-hove-albion,1237,/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2017
17,England,premier-league,GB1,2017,leicester-city,1003,/leicester-city/startseite/verein/1003/saison_id/2017
18,England,premier-league,GB1,2017,stoke-city,512,/stoke-city/startseite/verein/512/saison_id/2017
19,England,premier-league,GB1,2017,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2017
0,England,premier-league,GB1,2018,newcastle-united,762,/newcastle-united/startseite/verein/762/saison_id/2018
1,England,premier-league,GB1,2018,fc-burnley,1132,/fc-burnley/startseite/verein/1132/saison_id/2018
2,England,premier-league,GB1,2018,manchester-city,281,/manchester-city/startseite/verein/281/saison_id/2018
3,England,premier-league,GB1,2018,west-ham-united,379,/west-ham-united/startseite/verein/379/saison_id/2018
4,England,premier-league,GB1,2018,afc-bournemouth,989,/afc-bournemouth/startseite/verein/989/saison_id/2018
5,England,premier-league,GB1,2018,fc-everton,29,/fc-everton/startseite/verein/29/saison_id/2018
6,England,premier-league,GB1,2018,leicester-city,1003,/leicester-city/startseite/verein/1003/saison_id/2018
7,England,premier-league,GB1,2018,fc-liverpool,31,/fc-liverpool/startseite/verein/31/saison_id/2018
8,England,premier-league,GB1,2018,brighton-amp-hove-albion,1237,/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018
9,England,premier-league,GB1,2018,crystal-palace,873,/crystal-palace/startseite/verein/873/saison_id/2018
10,England,premier-league,GB1,2018,manchester-united,985,/manchester-united/startseite/verein/985/saison_id/2018
11,England,premier-league,GB1,2018,fc-southampton,180,/fc-southampton/startseite/verein/180/saison_id/2018
12,England,premier-league,GB1,2018,tottenham-hotspur,148,/tottenham-hotspur/startseite/verein/148/saison_id/2018
13,England,premier-league,GB1,2018,fc-arsenal,11,/fc-arsenal/startseite/verein/11/saison_id/2018
14,England,premier-league,GB1,2018,fc-watford,1010,/fc-watford/startseite/verein/1010/saison_id/2018
15,England,premier-league,GB1,2018,fc-chelsea,631,/fc-chelsea/startseite/verein/631/saison_id/2018
16,England,premier-league,GB1,2018,huddersfield-town,1110,/huddersfield-town/startseite/verein/1110/saison_id/2018
17,England,premier-league,GB1,2018,wolverhampton-wanderers,543,/wolverhampton-wanderers/startseite/verein/543/saison_id/2018
18,England,premier-league,GB1,2018,cardiff-city,603,/cardiff-city/startseite/verein/603/saison_id/2018
19,England,premier-league,GB1,2018,fc-fulham,931,/fc-fulham/startseite/verein/931/saison_id/2018
0,Italy,serie-a,IT1,2004,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2004
1,Italy,serie-a,IT1,2004,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2004
2,Italy,serie-a,IT1,2004,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2004
3,Italy,serie-a,IT1,2004,brescia-calcio,19,/brescia-calcio/startseite/verein/19/saison_id/2004
4,Italy,serie-a,IT1,2004,us-lecce,1005,/us-lecce/startseite/verein/1005/saison_id/2004
5,Italy,serie-a,IT1,2004,as-rom,12,/as-rom/startseite/verein/12/saison_id/2004
6,Italy,serie-a,IT1,2004,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2004
7,Italy,serie-a,IT1,2004,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2004
8,Italy,serie-a,IT1,2004,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2004
9,Italy,serie-a,IT1,2004,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2004
10,Italy,serie-a,IT1,2004,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2004
11,Italy,serie-a,IT1,2004,acr-messina,1104,/acr-messina/startseite/verein/1104/saison_id/2004
12,Italy,serie-a,IT1,2004,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2004
13,Italy,serie-a,IT1,2004,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2004
14,Italy,serie-a,IT1,2004,reggina-calcio,1386,/reggina-calcio/startseite/verein/1386/saison_id/2004
15,Italy,serie-a,IT1,2004,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2004
16,Italy,serie-a,IT1,2004,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2004
17,Italy,serie-a,IT1,2004,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2004
18,Italy,serie-a,IT1,2004,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2004
19,Italy,serie-a,IT1,2004,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2004
0,Italy,serie-a,IT1,2005,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2005
1,Italy,serie-a,IT1,2005,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2005
2,Italy,serie-a,IT1,2005,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2005
3,Italy,serie-a,IT1,2005,us-lecce,1005,/us-lecce/startseite/verein/1005/saison_id/2005
4,Italy,serie-a,IT1,2005,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2005
5,Italy,serie-a,IT1,2005,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2005
6,Italy,serie-a,IT1,2005,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2005
7,Italy,serie-a,IT1,2005,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2005
8,Italy,serie-a,IT1,2005,ascoli-calcio,408,/ascoli-calcio/startseite/verein/408/saison_id/2005
9,Italy,serie-a,IT1,2005,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2005
10,Italy,serie-a,IT1,2005,fc-empoli,749,/fc-empoli/startseite/verein/749/saison_id/2005
11,Italy,serie-a,IT1,2005,acr-messina,1104,/acr-messina/startseite/verein/1104/saison_id/2005
12,Italy,serie-a,IT1,2005,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2005
13,Italy,serie-a,IT1,2005,reggina-calcio,1386,/reggina-calcio/startseite/verein/1386/saison_id/2005
14,Italy,serie-a,IT1,2005,as-rom,12,/as-rom/startseite/verein/12/saison_id/2005
15,Italy,serie-a,IT1,2005,fc-treviso,2251,/fc-treviso/startseite/verein/2251/saison_id/2005
16,Italy,serie-a,IT1,2005,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2005
17,Italy,serie-a,IT1,2005,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2005
18,Italy,serie-a,IT1,2005,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2005
19,Italy,serie-a,IT1,2005,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2005
0,Italy,serie-a,IT1,2006,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2006
1,Italy,serie-a,IT1,2006,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2006
2,Italy,serie-a,IT1,2006,ascoli-calcio,408,/ascoli-calcio/startseite/verein/408/saison_id/2006
3,Italy,serie-a,IT1,2006,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2006
4,Italy,serie-a,IT1,2006,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2006
5,Italy,serie-a,IT1,2006,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2006
6,Italy,serie-a,IT1,2006,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2006
7,Italy,serie-a,IT1,2006,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2006
8,Italy,serie-a,IT1,2006,acr-messina,1104,/acr-messina/startseite/verein/1104/saison_id/2006
9,Italy,serie-a,IT1,2006,as-rom,12,/as-rom/startseite/verein/12/saison_id/2006
10,Italy,serie-a,IT1,2006,fc-turin,416,/fc-turin/startseite/verein/416/saison_id/2006
11,Italy,serie-a,IT1,2006,reggina-calcio,1386,/reggina-calcio/startseite/verein/1386/saison_id/2006
12,Italy,serie-a,IT1,2006,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2006
13,Italy,serie-a,IT1,2006,fc-empoli,749,/fc-empoli/startseite/verein/749/saison_id/2006
14,Italy,serie-a,IT1,2006,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2006
15,Italy,serie-a,IT1,2006,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2006
16,Italy,serie-a,IT1,2006,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2006
17,Italy,serie-a,IT1,2006,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2006
18,Italy,serie-a,IT1,2006,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2006
19,Italy,serie-a,IT1,2006,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2006
0,Italy,serie-a,IT1,2007,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2007
1,Italy,serie-a,IT1,2007,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2007
2,Italy,serie-a,IT1,2007,as-rom,12,/as-rom/startseite/verein/12/saison_id/2007
3,Italy,serie-a,IT1,2007,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2007
4,Italy,serie-a,IT1,2007,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2007
5,Italy,serie-a,IT1,2007,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2007
6,Italy,serie-a,IT1,2007,fc-empoli,749,/fc-empoli/startseite/verein/749/saison_id/2007
7,Italy,serie-a,IT1,2007,fc-turin,416,/fc-turin/startseite/verein/416/saison_id/2007
8,Italy,serie-a,IT1,2007,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2007
9,Italy,serie-a,IT1,2007,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2007
10,Italy,serie-a,IT1,2007,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2007
11,Italy,serie-a,IT1,2007,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2007
12,Italy,serie-a,IT1,2007,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2007
13,Italy,serie-a,IT1,2007,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2007
14,Italy,serie-a,IT1,2007,reggina-calcio,1386,/reggina-calcio/startseite/verein/1386/saison_id/2007
15,Italy,serie-a,IT1,2007,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2007
16,Italy,serie-a,IT1,2007,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2007
17,Italy,serie-a,IT1,2007,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2007
18,Italy,serie-a,IT1,2007,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2007
19,Italy,serie-a,IT1,2007,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2007
0,Italy,serie-a,IT1,2008,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2008
1,Italy,serie-a,IT1,2008,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2008
2,Italy,serie-a,IT1,2008,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2008
3,Italy,serie-a,IT1,2008,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2008
4,Italy,serie-a,IT1,2008,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2008
5,Italy,serie-a,IT1,2008,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2008
6,Italy,serie-a,IT1,2008,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2008
7,Italy,serie-a,IT1,2008,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2008
8,Italy,serie-a,IT1,2008,reggina-calcio,1386,/reggina-calcio/startseite/verein/1386/saison_id/2008
9,Italy,serie-a,IT1,2008,fc-turin,416,/fc-turin/startseite/verein/416/saison_id/2008
10,Italy,serie-a,IT1,2008,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2008
11,Italy,serie-a,IT1,2008,us-lecce,1005,/us-lecce/startseite/verein/1005/saison_id/2008
12,Italy,serie-a,IT1,2008,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2008
13,Italy,serie-a,IT1,2008,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2008
14,Italy,serie-a,IT1,2008,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2008
15,Italy,serie-a,IT1,2008,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2008
16,Italy,serie-a,IT1,2008,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2008
17,Italy,serie-a,IT1,2008,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2008
18,Italy,serie-a,IT1,2008,as-rom,12,/as-rom/startseite/verein/12/saison_id/2008
19,Italy,serie-a,IT1,2008,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2008
0,Italy,serie-a,IT1,2009,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2009
1,Italy,serie-a,IT1,2009,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2009
2,Italy,serie-a,IT1,2009,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2009
3,Italy,serie-a,IT1,2009,as-rom,12,/as-rom/startseite/verein/12/saison_id/2009
4,Italy,serie-a,IT1,2009,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2009
5,Italy,serie-a,IT1,2009,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2009
6,Italy,serie-a,IT1,2009,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2009
7,Italy,serie-a,IT1,2009,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2009
8,Italy,serie-a,IT1,2009,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2009
9,Italy,serie-a,IT1,2009,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2009
10,Italy,serie-a,IT1,2009,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2009
11,Italy,serie-a,IT1,2009,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2009
12,Italy,serie-a,IT1,2009,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2009
13,Italy,serie-a,IT1,2009,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2009
14,Italy,serie-a,IT1,2009,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2009
15,Italy,serie-a,IT1,2009,as-bari,332,/as-bari/startseite/verein/332/saison_id/2009
16,Italy,serie-a,IT1,2009,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2009
17,Italy,serie-a,IT1,2009,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2009
18,Italy,serie-a,IT1,2009,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2009
19,Italy,serie-a,IT1,2009,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2009
0,Italy,serie-a,IT1,2010,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2010
1,Italy,serie-a,IT1,2010,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2010
2,Italy,serie-a,IT1,2010,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2010
3,Italy,serie-a,IT1,2010,ac-cesena,1429,/ac-cesena/startseite/verein/1429/saison_id/2010
4,Italy,serie-a,IT1,2010,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2010
5,Italy,serie-a,IT1,2010,as-rom,12,/as-rom/startseite/verein/12/saison_id/2010
6,Italy,serie-a,IT1,2010,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2010
7,Italy,serie-a,IT1,2010,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2010
8,Italy,serie-a,IT1,2010,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2010
9,Italy,serie-a,IT1,2010,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2010
10,Italy,serie-a,IT1,2010,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2010
11,Italy,serie-a,IT1,2010,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2010
12,Italy,serie-a,IT1,2010,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2010
13,Italy,serie-a,IT1,2010,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2010
14,Italy,serie-a,IT1,2010,brescia-calcio,19,/brescia-calcio/startseite/verein/19/saison_id/2010
15,Italy,serie-a,IT1,2010,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2010
16,Italy,serie-a,IT1,2010,as-bari,332,/as-bari/startseite/verein/332/saison_id/2010
17,Italy,serie-a,IT1,2010,us-lecce,1005,/us-lecce/startseite/verein/1005/saison_id/2010
18,Italy,serie-a,IT1,2010,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2010
19,Italy,serie-a,IT1,2010,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2010
0,Italy,serie-a,IT1,2011,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2011
1,Italy,serie-a,IT1,2011,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2011
2,Italy,serie-a,IT1,2011,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2011
3,Italy,serie-a,IT1,2011,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2011
4,Italy,serie-a,IT1,2011,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2011
5,Italy,serie-a,IT1,2011,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2011
6,Italy,serie-a,IT1,2011,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2011
7,Italy,serie-a,IT1,2011,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2011
8,Italy,serie-a,IT1,2011,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2011
9,Italy,serie-a,IT1,2011,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2011
10,Italy,serie-a,IT1,2011,novara-calcio-1908,6692,/novara-calcio-1908/startseite/verein/6692/saison_id/2011
11,Italy,serie-a,IT1,2011,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2011
12,Italy,serie-a,IT1,2011,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2011
13,Italy,serie-a,IT1,2011,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2011
14,Italy,serie-a,IT1,2011,ac-cesena,1429,/ac-cesena/startseite/verein/1429/saison_id/2011
15,Italy,serie-a,IT1,2011,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2011
16,Italy,serie-a,IT1,2011,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2011
17,Italy,serie-a,IT1,2011,us-lecce,1005,/us-lecce/startseite/verein/1005/saison_id/2011
18,Italy,serie-a,IT1,2011,as-rom,12,/as-rom/startseite/verein/12/saison_id/2011
19,Italy,serie-a,IT1,2011,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2011
0,Italy,serie-a,IT1,2012,atalanta-bergamo,800,/atalanta-bergamo/startseite/verein/800/saison_id/2012
1,Italy,serie-a,IT1,2012,cagliari-calcio,1390,/cagliari-calcio/startseite/verein/1390/saison_id/2012
2,Italy,serie-a,IT1,2012,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2012
3,Italy,serie-a,IT1,2012,fc-turin,416,/fc-turin/startseite/verein/416/saison_id/2012
4,Italy,serie-a,IT1,2012,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2012
5,Italy,serie-a,IT1,2012,as-rom,12,/as-rom/startseite/verein/12/saison_id/2012
6,Italy,serie-a,IT1,2012,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2012
7,Italy,serie-a,IT1,2012,us-palermo,458,/us-palermo/startseite/verein/458/saison_id/2012
8,Italy,serie-a,IT1,2012,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2012
9,Italy,serie-a,IT1,2012,delfino-pescara-1936,2921,/delfino-pescara-1936/startseite/verein/2921/saison_id/2012
10,Italy,serie-a,IT1,2012,inter-mailand,46,/inter-mailand/startseite/verein/46/saison_id/2012
11,Italy,serie-a,IT1,2012,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2012
12,Italy,serie-a,IT1,2012,ac-florenz,430,/ac-florenz/startseite/verein/430/saison_id/2012
13,Italy,serie-a,IT1,2012,ac-siena,1387,/ac-siena/startseite/verein/1387/saison_id/2012
14,Italy,serie-a,IT1,2012,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2012
15,Italy,serie-a,IT1,2012,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2012
16,Italy,serie-a,IT1,2012,udinese-calcio,410,/udinese-calcio/startseite/verein/410/saison_id/2012
17,Italy,serie-a,IT1,2012,fc-genua-1893,252,/fc-genua-1893/startseite/verein/252/saison_id/2012
18,Italy,serie-a,IT1,2012,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2012
19,Italy,serie-a,IT1,2012,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2012
0,Italy,serie-a,IT1,2013,as-livorno,1210,/as-livorno/startseite/verein/1210/saison_id/2013
1,Italy,serie-a,IT1,2013,uc-sampdoria,1038,/uc-sampdoria/startseite/verein/1038/saison_id/2013
2,Italy,serie-a,IT1,2013,fc-bologna,1025,/fc-bologna/startseite/verein/1025/saison_id/2013
3,Italy,serie-a,IT1,2013,fc-parma,130,/fc-parma/startseite/verein/130/saison_id/2013
4,Italy,serie-a,IT1,2013,us-sassuolo,6574,/us-sassuolo/startseite/verein/6574/saison_id/2013
5,Italy,serie-a,IT1,2013,chievo-verona,862,/chievo-verona/startseite/verein/862/saison_id/2013
6,Italy,serie-a,IT1,2013,fc-turin,416,/fc-turin/startseite/verein/416/saison_id/2013
7,Italy,serie-a,IT1,2013,ssc-neapel,6195,/ssc-neapel/startseite/verein/6195/saison_id/2013
8,Italy,serie-a,IT1,2013,juventus-turin,506,/juventus-turin/startseite/verein/506/saison_id/2013
9,Italy,serie-a,IT1,2013,lazio-rom,398,/lazio-rom/startseite/verein/398/saison_id/2013
10,Italy,serie-a,IT1,2013,catania-calcio,1627,/catania-calcio/startseite/verein/1627/saison_id/2013
11,Italy,serie-a,IT1,2013,ac-mailand,5,/ac-mailand/startseite/verein/5/saison_id/2013
